"","scm","scm_depth","sigma_surf","sig_temp","sst","sss","surf_chl","pyc_depth","set_vel","temp","chl_spd","delta_sigma","factor","warm_ind","strat","sigma_anomaly"
"63",1.26578418781081,53.4019487295453,23.697900096218,1.13959466489222,27.0060005187988,36.4990005493164,0.145999997854233,-1.7103207017672,-1.78271800212818e-09,27.0060005187988,12.391143187764,0.342484599092835,"High","Normal","Normal","positive sigma anomaly"
"64",0.880968051310423,47.2609226287784,23.5901919499858,1.17069842578583,27.617000579834,36.6160011291504,0.138699993491173,-14.1672317113566,-1.78889538284491e-09,27.617000579834,14.3004462728904,0.234776452860636,"Low","Normal","Normal","positive sigma anomaly"
"65",0.932804328003819,16.6864028531669,24.4069899197086,1.02200231680345,24.9440002441406,36.5839996337891,0.934400022029877,27.3881438890318,-1.80832268089375e-09,24.9440002441406,28.2212477792272,1.05157442258351,"Low","Normal","Normal","positive sigma anomaly"
"66",1.08295518241904,49.9279316805493,23.8753746479263,1.11361600544272,26.5879993438721,36.556999206543,0.20440000295639,18.6678185134343,-1.7933072951805e-09,26.5879993438721,10.75869508867,0.519959150801149,"High","Normal","Normal","positive sigma anomaly"
"67",1.36567592098839,50.3720221048019,23.3210491651373,1.18746805074513,27.693000793457,36.2760009765625,0.124099999666214,-11.2572304277086,-1.75235073949603e-09,27.693000793457,9.42872406495913,-0.0343663319878047,"High","Normal","Normal","negative sigma anomaly"
"68",1.52482413088112,39.2451266918448,24.0690757092759,1.06294067719141,25.5839996337891,36.3889999389648,0.452600002288818,1.3476302149164,-1.78414883933919e-09,25.5839996337891,23.544091939481,0.713660212150806,"High","Normal","Normal","positive sigma anomaly"
"69",0.985766450410893,58.8572953729264,23.9102146241554,1.09417673857673,26.1620006561279,36.4099998474121,0.19709999859333,42.7626872039017,-1.7827615792713e-09,26.1620006561279,8.96368004116631,0.554799127030286,"Low","Normal","Normal","positive sigma anomaly"
"70",1.73414999165647,61.9580727413364,23.6821450114063,1.11869089635915,26.4930000305176,36.2529983520508,0.124099999666214,99.8446896094224,-1.76196592355901e-09,26.4930000305176,7.06624286598289,0.32672951428119,"High","Normal","Normal","positive sigma anomaly"
"71",0.385778306473683,45.2794540490507,23.634707914099,1.15406541804321,27.2759990692139,36.5480003356934,0.0511000007390976,114.468976609053,-1.78315193016316e-09,27.2759990692139,13.487763644525,0.279292416973838,"Low","Normal","Normal","positive sigma anomaly"
"72",0.613703985690013,49.1968567241629,23.3898678624826,1.19594517323557,27.9729995727539,36.5110015869141,0.0292000006884336,-10.9263892848581,-1.77206786996383e-09,27.9729995727539,4.64668739529643,0.0344523653574456,"Low","Normal","Normal","positive sigma anomaly"
